NOMENUM;LSTM RMSE;Prophet RMSE;LSTM R2;Prophet R2
Piúma;248.3797090769258;984.5910806121068;0.6753045034026613;-3.8453498975890597
Angatuba;664.1825926854912;1162.028526749629;-0.6179450127188704;-3.2267279151649344
Cristais Paulista;5.009737963386424;136.99570032842493;-0.6589095078017351;-1366.9343519063818
Dumont;32.063399599995265;141.69767347391578;0.9415740809879245;-0.023065590273370074
Elisiário;8.393237515480585;130.02034713291732;-135.64204744160028;-29058.557926230238
Iacri;83.56258481091972;59.63139629062313;0.5563074897732595;0.806929829560179
Matão;28.137135005962275;404.59225554250787;0.9786777405285326;-2.8841804679098586
Monte Alegre do Sul;21.535608330442486;350.2628059207432;0.9893869244096161;-1.5851165593833345
Capela de Santana;54.71795918306712;51.18286334381025;0.04171287023719861;0.2552724544921794
Eldorado do Sul;29.284119422769997;1029.9305798486719;0.9960052831851598;-3.365018709745412
Paverama;76.70620115512882;31.711271540406898;-5.08970001066518;0.011569340869127198
São José do Ouro;21.62505171390138;201.41551314642442;0.8943178646523174;-6.369475405083469
Tiradentes do Sul;3.9556808296146326;42.31962407362606;0.8919842001924654;-10.22318392222035
Edealina;218.66004302924694;435.9851358269519;-2.9529528168980925;-11.418322431665553
Goiandira;40.2974687930482;84.11423348526374;-0.860131019564131;-5.629424369421982
Iporá;647.4843267961319;562.217946595796;-0.0880073533532928;0.27909529920825626
Tenente Portela;104.42360359208422;230.68006653205754;0.06856610071962888;-2.9241012794512073
Timon;33.209725431105085;1634.057614565952;-191.96277462705706;-373936.9288510613
Monsenhor Tabosa;46.25338806562816;302.32488697849794;0.9391475197348547;-1.5224478679657554
Itagibá;36.50428901504017;89.18972105036072;0.8313975732735996;0.03476756337762299
Rio Branco;3522.1540259924536;14113.605820905155;0.7291339662343053;-3.215144890315604
Nantes;1.8363062888673332;13.50544129846896;0.05633714058742467;-46.21988687400194
Nonoai;89.11972023097208;78.38918388062629;0.6161612558072169;0.732393240487691
Presidente Kennedy;171.11388759598177;251.22969003916467;0.2892189131564975;-0.401434665547882
Lençóis;58.01620625114022;338.1178432290195;0.3791853993741696;-18.205905276547334
Elias Fausto;25.55926388942303;137.32556232813005;0.9555345254724881;-0.15426845610527984
Pranchita;98.24294938841126;147.61650342578042;-14.934337870978782;-21.94905459469407
Turiúba;204.60561969525597;314.2339579465443;-1.924170240907484;-4.910950575957608
São Domingos do Sul;5.80489102129545;52.89535110030292;0.9717241591344392;-0.7843111507602858
Esteio;580.9777134460044;2093.8174456918896;0.7988068959104712;-1.1802380628581837
Cachoeira de Goiás;74.12586887673562;147.4998156850973;-0.22390175314583005;-3.3804290596797433
Canaã dos Carajás;137.98789875650917;1031.358009964764;0.4407597130305707;-28.597445364385802
Cruzília;5.459925389302709;450.76885350310454;0.9984348958651479;-8.20085338079262
Eugênio de Castro;30.073976724843558;98.6167829424954;-0.37040700398858584;-11.416090435624684
Nazaré do Piauí;6.25728973116383;21.036787197819063;-64.74363446334952;-696.590324629791
Anapu;273.97008472528404;125.68875673393862;-1.1650710573253482;0.575533820918616
Santo Antônio do Pinhal;69.85915285945343;143.95882626182922;0.11926707082946608;-2.2961321077546426
Bananeiras;25.827127645162435;330.34554534546487;-1.9764404977576104;-474.2429808179522
Teixeira;142.08131786958143;203.94310642635438;0.44039647108000546;-0.12810813616208927
Graça Aranha;0.1926453612301689;49.27385630393158;-2.041898751368527e+25;-1.2022442437805898e+31
Mirador;1.3146858166606732;218.86007058849188;-1.337283796297246e+26;-3.706062140903301e+30
Joaquim Gomes;7.466939374484031;124.44845250022466;0.9525916461221671;-11.96929099949586
Ouro Branco;39.82967925726156;110.24949158509766;-3.0947682505566716;-29.495273055102626
São João da Ponte;0.3857224746264418;87.15332377291391;-2.877859082750843e+24;0.0
Poções;208.45731288377803;114.12407555932856;0.3764291314822644;0.8271457110040276
Salvador;510.1565695456449;21818.762889344987;0.9967052068866925;-4.910689210560854
Cornélio Procópio;800.7178116849738;2367.553796174677;-0.46746434737416953;-8.361703867886543
Antônio Martins;10.153295111614902;39.650796607584965;0.7306215327103458;-2.6142270328230226
Monções;45.22924426644532;42.657751973806576;-0.3430334041568577;-0.06050243720528825
Nova Bassano;125.04065990715573;57.00789034818444;-1.078464473551918;0.636003469844981
São Vendelino;17.439420214080638;30.9087683619586;0.558156806837502;-0.154859976872465
Colíder;587.1001716115506;1435.3717503123748;0.5923064151652497;-1.2300748316072458
Andirá;213.8898937502106;313.9665490402433;-0.8586688390214368;-2.213133629934445
Fernando Pedroza;7.798810021183099;140.5413943760718;0.7493347894274316;-75.81252912524651
Cachoeiro de Itapemirim;3224.8139850018333;5429.081311029841;-0.7526073312426398;-3.6446885971411875
Taguatinga;180.9122666689121;102.05334962571068;-0.018816179955353673;0.7192491374515386
Igaci;68.89575257398639;186.71133748899325;0.05402689614618794;-5.516477812559173
Satuba;15.18991307703299;194.62077113110087;0.9593710475475108;-5.560630170217347
Campo Novo;16.68648558891109;36.67969388355933;0.8544122207391209;0.3312430141786402
Presidente Tancredo Neves;11.59224009397139;219.07369403715646;0.8805326141060138;-41.54347185938675
Munhoz;14.118527068729284;263.2011806432405;0.9533821792336062;-13.230031544419383
Cariacica;9234.795338189984;8367.77565709992;-2.8361757660976084;-1.9908703604625049
Panorama;24.141111746657376;92.04590603228228;0.9520534062129921;0.2570737447635256
Indiana;15.069973820964163;44.47010658869388;0.9038860082085121;0.17402332691536304
Divinolândia;68.65916606447666;163.7262150015149;-612.1041892360013;-3869.5743203911484
Breu Branco;20.18746789594306;560.7526586895056;0.2761673190229521;-558.883057343342
Monte Alegre do Piauí;10.761799004706702;86.08568104162715;-0.15222260048944714;-93.6445831098882
Cocalzinho de Goiás;263.9578294415703;524.7034853656645;0.5984363224462751;-0.43107639564333566
Simplício Mendes;10.607709503158329;290.28332599897;0.5041560121330456;-371.49431822291865
Palmares do Sul;146.7432197233527;375.817988287277;0.45765415538826615;-2.0135518697959407
Itapira;633.0156397377895;1818.043502126009;0.5697188001975011;-2.1536346727253877
Bilac;3.201005884081739;33.96616070892646;-1.495074551319949;-225.8621363485242
Taperoá;43.993106558427634;214.30578495062835;-59.43082601471156;-1379.4997224486217
Miracema do Tocantins;110.79270773909202;1313.929195685881;0.9832708139857927;-0.5755801795363438
Mairi;12.415737534487404;280.59945388260877;0.9698891831578197;-13.991600608702543
Ponta Porã;1280.7857241070951;1036.1630294034517;0.01431741596053926;0.3678873058485983
Alagoinha;1.9284643526861653;565.4366229974006;0.9946247229418721;-498.86273616059384
Álvaro de Carvalho;0.2587420856826434;25.689800018444114;0.9766099442794623;-193.56718829949997
Guaraçaí;56.68037597575584;407.4884619374812;0.8397095570072542;-6.0396228881233744
Irapuru;235.94929329906157;209.28792116880265;-4.28621594399889;-2.4054615731095765
Marinópolis;107.56090615153998;110.32274034724894;-1.0459921186919021;-1.0237392772746858
Nova Luzitânia;4.270561496880988;14.205664501750595;-9.157083365547617;-106.44753422795061
Frederico Westphalen;206.56338173149965;728.0468255753655;0.7248815073309176;-2.1478584770387914
São Félix do Xingu;7.944109355132396;415.20517016235834;-1.154708368644516;-5812.676916699886
Xique-Xique;12.63965918396627;221.80029422644625;-0.7978526230847729;-547.3959641626813
Comodoro;123.39254439227123;226.72457625199664;0.7135312185829328;0.11887095046822793
Pirangi;104.74952258613372;817.1120509169351;0.8294953587725278;-6.9724863469553116
Barbosa;3.6663680022977445;159.61789789263074;0.9672587474248981;-54.45612243955343
Gabriel Monteiro;60.539739911723245;139.8775874833492;0.6912523238301421;-0.4924741124816243
Fortaleza dos Nogueiras;416.1657802094803;356.2223567773939;-86.35872675757456;-60.40896810935929
Carrancas;96.70489316581892;138.29383623654158;-0.22240263788025727;-1.1418432117159152
Marau;222.08313448065618;442.9713879353771;0.7723410202323184;0.24085737171082933
Poços de Caldas;747.1864471709735;5321.811596290019;0.8889317477831266;-4.062525567938556
Rosana;844.5082634037864;129.10669962941495;-4.361506136388099;0.8899872291019534
Bom Progresso;4.727548133831781;20.21636850101556;-12.445733409042155;-233.5494231390669
Arcos;132.3608643524743;57.18880232500171;-5.294913271136113e+27;0.0
Tucumã;131.76393203927356;744.0768782863325;-0.22406580994910863;-27.2629024674545
Divinópolis do Tocantins;3.4192814732136467;555.3743503781317;0.9685284082973373;-703.472935937246
Junco do Maranhão;0.9339882262358374;41.55300044799232;-2.699742986456399e+26;-5.343728635887981e+29
Paraibano;9.399300410848282;39.56717162837887;0.9771507828071749;0.6191793639384124
São José dos Basílios;0.3038378535996027;102.15041492325045;0.0;-8.073463704067301e+29
José de Freitas;205.85871458754872;580.0413879798904;0.8335452510517998;-0.31059719084008086
Piracuruca;27.285209237466265;71.80728028228621;-84.2896932918977;-542.2486426444763
Itajá;12.477380333100141;196.11383530107682;-11.179757222299815;-2578.431796112566
Onda Verde;4.706589251817287;32.95420140598376;-0.9348600535133553;-88.44630731428992
Piranguinho;70.13578312151674;208.08980927873108;0.531794612456666;-2.524681007130572
Iepê;34.70314863960294;93.57259093928532;0.8634319083083447;0.0033273488099084814
Jaci;1174.9657427011105;348.6175063811499;-4.480349419697168;0.5322128361501154
Monte Alegre dos Campos;9.399444813225019;27.42260456926483;0.5713961158968199;-2.1731894828407192
Frutal;8820.07104014911;1050.1620809281953;-119.84514236426381;-0.46081868986423813
Itupiranga;101.0174864829098;279.4008526751179;-3.198275859360777;-30.324906045055307
Santa Rita do Tocantins;16.389783129466476;115.54529007531437;0.3928859690992794;-18.957813090445438
Arraial do Cabo;463.61530357513004;175.24617612703534;-1.6177724522644965;0.6433412874899098
Lajeado Novo;5.571054795150304;64.37641209614509;0.9786350975573338;-1.3854687410300248
Joinville;5602.532962487406;8185.686026078269;-0.1838172271217695;-1.2421211715586309
Fernandópolis;1973.3762806312723;1807.440234274869;0.3689721534720226;0.451281630478262
Nova Olinda do Maranhão;0.5975653623591435;111.08477406431199;0.821457247473645;-5823.673423617913
Jussara;346.83273240632707;321.4595456711727;-3.317664920142364;-2.5334905950690647
São José do Calçado;57.47292272097262;174.67656871507492;0.7608433428990292;-0.8728933206195524
Maturéia;95.2840401446281;56.06300531624369;-0.21357196005056678;0.6000675528786074
Buriti de Goiás;16.877705541228426;27.8494687917134;0.8716614229558474;0.7022832096127161
Milagres;14.909404325689271;86.89353534831187;0.879134566253001;-3.0514581777953094
Caseiros;1.5997499117788327;8.498556382688719;0.9002736535922554;-1.504836363966772
Céu Azul;28.05048779601012;65.04533537764121;0.9360020949933195;0.6829153590507595
Xambioá;22.615159426315973;168.02625948622452;0.2486799490147914;-35.06133808861599
Casca;14.2969390000743;221.72238397785114;0.9298578049115607;-14.119279011589114
Ananindeua;383.5603298639929;2374.8001747138446;0.8931338690240959;-3.1086119404944563
Nova Ipixuna;235.20478895302526;110.55913016145621;-9.566193317149052;-1.2857419147983964
Darcinópolis;19.706139732104614;28.103108126551472;0.8605921763825684;0.7465246535418973
Bela Vista do Maranhão;50.99235064573681;57.92309455348362;-0.10152657203062287;-0.35932592275473696
Paulino Neves;6.908979126979011;296.6706802105943;0.9505850119376171;-95.74629046524853
Pindaré-Mirim;11.516927263158724;524.2790929226023;0.9677912012436962;-60.1949637108061
Pedro II;51.18208912549123;901.5708465037494;0.8068435235944629;-59.13247394519847
Queimada Nova;346.97223969651725;346.6621265432901;-1.103842601790098;-1.0189285061910325
Ibicuitinga;48.08641353092262;137.31006622425997;0.9178220742935973;0.34113908030399176
Ocara;27.762414078662342;261.3045614309823;0.9880982293292461;-0.01749230185467554
Tururu;9.54083204461403;185.74478501785083;0.9336564595881723;-23.196536100874678
Espírito Santo;10.505497906258604;210.94262846452688;0.8412729207191971;-71.94858620077868
João Câmara;268.5884333463673;108.24299265755047;-0.12633779088935349;0.8388092751473908
Macau;193.19778052933998;1058.419621081067;0.8077262952246181;-4.514157599911008
Areia;15.281088378010592;334.9089499860459;0.9152997087609411;-36.743518515590274
Pedra Lavrada;19.344344575146557;11.181781248514994;0.24136966608447774;0.7654228160968848
Água Preta;6.94417097025676;259.22011653796255;0.9792333226161098;-26.311599496096214
João Alfredo;19.883475842118067;454.88651308391735;0.9751108885045764;-10.751517619149666
Maraial;3.3222245531575507;108.7857610632571;-0.6824960598121628;-1662.3835775423183
Boca da Mata;103.75462113671418;373.78275191168166;-0.022906292881189838;-10.916116156699442
Chã Preta;7.380791100417372;8.738020938528278;0.8144378765518407;0.7682824667301438
Paripueira;313.94281413240566;111.02017182871754;-497.7856441693875;-60.84510863096403
Piaçabuçu;10.015304554317524;86.17890587576471;0.9816778592037612;-0.2892563759557365
Pacatuba;960.0953489586464;151.63991207057973;-3422.8180512121635;-78.94453149992688
Ribeirópolis;20.976506653773423;30.26817456550526;0.6782228330839142;0.3638866216506661
Boninal;134.72817351147253;339.51399386985184;-0.1297464133786479;-5.450616910651633
Caculé;51.451599757929124;135.32449555712694;0.3937347737809378;-1.5228188418265485
Lamarão;0.9395551435462489;30.437359072146073;0.7841069451471465;-204.92341118578972
Ouriçangas;12.549722856462896;64.44173598073165;0.7557349657897194;-4.958188454405015
Santo Amaro;74.18439367020575;157.4816326119388;0.7863912573276871;0.05487290287454194
Marechal Floriano;747.4834322357366;596.4294618963071;-2.223599889283624;-0.9132749032964413
Barra do Piraí;313.32937755045066;751.7442255134323;0.8235554140006771;0.06591726992440239
Engenheiro Paulo de Frontin;131.4696478754991;525.3876887709779;0.291416074914459;-9.092369937378084
Coxilha;12.892387270847806;46.822302085972225;0.66002978428305;-2.6234707780329685
Pedro Osório;35.37764336423033;272.0732208746031;0.972647803286751;-0.4488952442978251
Três de Maio;115.58135520322466;394.13480876686225;0.5749089171357771;-3.4480586466314813
Vale Verde;3.4830399710276283;16.904258212875337;0.9131142666267976;-0.7516907084094786
Rialma;14.5266072358882;400.7303268314489;0.9959057176940809;-1.8684665260952382
Pentecoste;72.1704773593629;250.70280753883705;-5.094402725170259;-71.02368542745009
São Gonçalo do Amarante;141.9569954106326;567.7932724967874;0.9496025297292269;0.13931041718944392
Baía Formosa;13.550241731543384;156.04692301739138;0.8263951780916137;-25.585645365179804
Pedra Grande;365.87732414348005;153.01738374984768;-15.616774230300447;-1.7497731658407898
Águas Vermelhas;24.275210946643952;25.887809467455167;-4.5593785545647395e+28;-5.185256376489253e+28
Caranaíba;9.06067505314639;13.797556225154702;0.14799060400344477;-0.7265382310118038
Mar de Espanha;144.49238860361413;321.9786766529165;0.10992342798803134;-3.0078522884475367
Ibitirama;229.82565707503358;230.66665782793166;-1.403866256306097;-1.1794464480912454
Montanha;554.9513351403832;582.5559521051958;-1.3676308017452112;-1.3972161841269362
Braganey;17.850814686237765;92.78602552334506;0.7917528012005539;-4.0686658515971015
Ouro Verde do Oeste;10.98302429334294;46.40739216518569;0.8564847173317921;-1.1671685174883568
Passo Fundo;1402.1404373584794;2289.9543499282554;0.7544805716033183;0.4401372888984575
Ourolândia;17.053313644509963;207.0993659877587;0.8731058052206927;-16.552943104865413
Caçador;383.30276195573856;97.58969951977816;-1.9247855779522407;0.8313585737259686
Cruz das Almas;605.9677696955061;477.97743479902294;-8.298012523244656;0.09099414742901468
Contendas do Sincorá;14.617482379666813;180.29389982147586;-0.7271128256150603;-1.3186413743447787
Lontras;49.560539771747095;298.30286389939914;-0.20108540032768962;-41.05305205259461
Alfredo Wagner;14.15780416539276;252.42667181486075;-51.07805094886467;-17942.423465217227
Itororó;73.56383133936797;130.0793861810708;-0.6067896783388607;-3.8499790950255104
São Domingos do Araguaia;2233.8498208443434;445.851911420761;-3801.076688311958;-145.66708938466144
Estrela d'Oeste;230.16404728327873;241.28992150769668;-0.12558353777832298;-0.14623564710858616
Vargem Alta;11.36567026917482;413.9028299281266;0.9980968346861434;-1.642547952033223
Chapadão do Sul;868.1466761171564;325.13016746823575;-5.322308118553041;0.22355440355637313
Sorriso;216.04299492184933;3296.3541087404487;0.9538039119893129;-9.304337829774841
Parapuã;29.656430927375588;52.76304583632497;-8.479216271625244;-26.744257981443624
Alta Floresta;4636.603346495426;2885.53585047992;-36.99399299860793;-11.085736815388511
Caputira;22.435397653614128;39.33766337388599;0.6818145334409389;0.1240008732212653
Piumhi;4495.995889471446;394.4340209646285;-109.07091638738166;0.31168637030809876
Redenção da Serra;0.5111712013714746;2.6355684624467153;-0.04985482267396013;-26.800623383734138
Açu;17.1885750722453;1786.3517887790128;0.9419733465437397;-605.8229526828795
Paragominas;208.5267402273142;2713.6308906696413;0.7940275596169877;-33.34274222959174
Governador Eugênio Barros;35.5121313171871;611.4259844628084;0.16921768707793428;-240.89321633857256
Corrente;66.51888398346355;62.83206620112503;-0.011383377687281149;0.05706073345084206
Alvinlândia;1.858766943914122;1.3186447835941375;0.4463114404198064;0.7211222413069969
Guareí;60.980049049367445;782.5985592423546;0.7111523224154928;-46.47441938363369
Januária;57.06700808192175;176.83848647366153;-3.937040305346071e+27;0.0
Conceição do Jacuípe;352.86899544898364;501.8970900141502;-1.5099636955787075;-0.19649124904112414
Tombos;13.434803298409687;62.1235695177091;0.6305858648282181;-7.584177579288024
Guaçuí;113.22905925648482;176.07028214250897;0.8276515849377143;0.6164997814056763
Osório;2696.19294873408;487.21819601304185;-4.765038618811058;0.8232365216381009
Cerro Largo;282.0227111486331;53.03774820036442;-1.0292346553495628;0.9389139119070168
Braço do Trombudo;13.835280071587563;51.448363527604364;-35.81024917802028;-475.0769024803674
Caseara;4.35090937418563;31.601774763900654;0.9623486851173522;-0.8273513389618468
Serra do Ramalho;56.17546757410116;118.69808711467685;0.8868030989651546;0.5176856831540015
Estrela;75.99311304940983;605.3201858645479;0.892278565135076;-5.063276913640483
Sinop;14475.716411330304;3731.2154055650803;-46.77262610945004;-1.9808438492161264
Videira;359.86133229240545;307.96381845886106;-0.11996552974613617;0.3718414843913793
Wagner;19.42216099342395;74.31625083950428;0.948966229331759;0.2971900059003906
Itapagipe;61.514919883482015;348.71837251187566;0.9407305974276507;-0.6454554634868366
Ipiranga;277.39276322045436;103.61893774859625;-104.18620898931174;-12.006915916144573
Alto Alegre;5.82678391566984;37.846960470024015;-1.3261473586132757;-65.22710461776279
Araras;150.76697963751423;1255.5574953684595;-0.034510813109357885;-72.53169171074512
Chopinzinho;183.64985877379968;572.4908971529981;-2.932703866431899;-34.36867155728287
Eliseu Martins;0.5162035585917805;70.31778146735759;0.7224317959807973;-5052.663490853084
Porto Vera Cruz;1.9189565140653289;45.075610411173855;0.9960947455264544;-1.1833741077354807
Vargem Bonita;48.769930622893895;165.51436537178444;-0.16747615500905066;-11.041713483472074
Itaú de Minas;298.14535260556613;343.6498844972352;-0.9563015796985612;-1.0165760303172044
São Paulo;8969.884729697058;34501.27744716852;0.8522655518346557;-1.0517337779918616
Santa Inês;556.573374468001;297.2648179286531;-27.88228198197407;-6.787478212912113
Iacanga;18.086428452967606;158.12381728572518;0.8403867832801547;-9.669924935399086
Ocauçu;404.70395866237686;166.25129598142425;-3.5091485678873804;0.23941651633977368
Alvorada do Sul;140.09584371559478;291.55963312443276;-3.4283247652060087;-10.320168398731647
Ângulo;15.567943113962858;86.60609113332707;0.7539250106854707;-5.4415150389037485
Cruzeiro do Oeste;89.92275134629091;1048.3865411517452;0.7491764424772993;-20.274269286081147
Doutor Camargo;6.5686728794123;50.97673945124372;0.8424661532417902;-6.780430571726476
Mandaguaçu;1126.37039324223;142.89650398150744;-39.55687231561815;0.5466972689454987
Maria Helena;23.487829241827168;40.341080935419626;0.290228649926622;-0.6087240660034812
Primeiro de Maio;57.138381901567804;320.38924157650445;0.7876366570901774;-4.501638726544994
Umuarama;1091.04531069626;1847.3628420543625;-4.64507447108273;-11.54344511779354
Sagrada Família;3.977301002496368;34.95859197274506;0.9692541750545693;-1.3243320423221494
Presidente Kennedy;14.769452102044317;136.00704621344485;0.9708949267904726;-0.6974940579099895
Volta Grande;39.390521935444745;212.20108560605013;0.9168504556805015;-1.0941938063933039
Pérola d'Oeste;59.18425550648699;104.49543089224777;0.45503540838288803;-0.5143818183103863
Piracicaba;1298.8338312209994;3737.3618357747046;0.9546546060475317;0.6609813075492266
Iguaí;4.841386850935927;205.17700759501176;0.989741601374994;-16.52354268470352
Nova Araçá;54.70089725476428;149.13121191565702;-0.03888315002672971;-5.622308424527411
São Francisco;48.705548601267516;25.345243939335987;-1.0442110866025205;0.5427408489691027
Conceição das Pedras;8.946269287027972;35.37186977146871;0.7179457154424335;-2.601152263627397
Mulungu do Morro;41.61007299947044;128.51165494677926;0.5083526929960868;-3.66476365513776
Japira;93.50541049225305;195.9853549738471;-0.27731204004984633;-3.982624023236501
Conceição do Araguaia;166.23285734217262;919.0533324457965;0.8939002283497055;-2.3434793765760955
Nova Esperança do Piriá;5.438656158794808;278.4386662082188;0.9649685474069484;-86.87511938932512
Peixe-Boi;0.7299510843064617;76.62877565131996;-1.1408345762215233;-18108.346005257165
Água Doce do Maranhão;20.613480483208395;156.50406587937357;0.7255020236226126;-14.240180845538116
Zé Doca;40.639628471762386;690.489362474177;0.8117070993832401;-50.24479649129272
Angical do Piauí;3.3884661344648164;17.860051095850427;-5.624012456874181;-175.52734568454073
Domingos Mourão;1.1993361099569233;53.17230550144412;0.6403991803155463;-628.8404880264115
Jerumenha;0.7724520211079898;18.490919328621697;-1.8466417328917415e+26;-1.0581728785923787e+29
Marcos Parente;21.594302002387717;68.0529667434022;-0.49920955332075123;-13.760740153071964
Pau D'Arco do Piauí;2.0127469468675265;50.50358721615186;0.9575568518916978;-23.852260822151713
Valença do Piauí;36.22293516327289;152.99801305565632;0.7672890411562636;-3.0429579269398204
Araruna;98.04030028595496;126.24943169032278;-2.992758118837895;-5.669746572792407
Belém;4.381849531790239;667.6167032560362;0.8942284231302842;-2603.5455310184843
Paripiranga;559.1955308945339;50.58709772253113;-19.745361575171085;0.8391059297722903
Caarapó;44.731880813786574;641.9356677135316;0.9099693811837386;-14.972346522179508
Restinga Seca;867.871200652151;375.19749332968024;-2.340516754555761;0.4206452873106553
Fortaleza do Tabocão;13.717664147267064;186.1945488269434;0.9644918431480434;-3.4640609782834373
Dois Irmãos das Missões;70.59068763052433;50.65814125286133;-4.300461244051367;-1.404247195148331
Lucas do Rio Verde;1530.6086476694097;686.7724571227943;0.08034335360240619;0.8288333938987893
Boa Vista das Missões;96.08084108930115;68.0433258813658;-0.7077797993511092;0.22828056722544843
Jardim de Piranhas;108.10080043659985;352.93842537481436;0.4960965850276513;-3.942608524560632
Leme do Prado;18.717057627107064;115.75162669125876;0.8809954311021995;-2.9535917211294147
Eldorado;292.5748029754264;308.9976368833034;-0.7903152041225672;-0.809493892684434
Roque Gonzales;3.323432976363224;71.36089911486857;0.9578527394650068;-13.135800798519456
Oscar Bressane;75.3078080408838;90.73610067503917;-1.374389565284718;-2.0223682423099265
Miranda do Norte;16.160769460244552;254.3291308009873;-51.65540680319071;-15165.57646550539
Ibaiti;225.9145232595008;256.7995059116405;0.38001043021893866;0.3277126397864971
Pedras de Maria da Cruz;0.27825422209618156;21.010410221677787;-9.58480177145266e+25;-5.464729551535525e+29
Boa Vista do Buricá;515.4142826264472;68.00190021447492;-279.75795719505936;-3.863113960009801
Prata;1102.3704460752897;408.07081859557405;-11.722250467886257;-0.5256407333078512
Campo Verde;288.49301055910286;467.2226880547612;0.6459676048840308;0.15619563068678777
Palmitinho;38.41591223196255;104.11990454045842;0.0009417725315685743;-5.295971479491702
Alpestre;23.617675171741148;41.502768204703685;0.8687536318661379;0.619269139961074
Tangará da Serra;654.4652673905488;1283.137341270378;0.8637012951906238;0.5200861927628155
Barrolândia;31.635791052585073;159.93702851456138;-0.4814232400663312;-34.615330329372384
Dourados;182.46642615980286;1463.4551712687692;0.9511960763902116;-1.8873938572405797
Nova Alvorada do Sul;57.65270686966808;57.58403816559487;0.8231712736128505;0.8238178428557257
Ipanema;318.8984280925957;404.34896308902125;-6.9410544915126415;-11.29754410003155
Santa Filomena;2.5114646191337737;34.00685530387662;-27.38334836130846;-5109.847191720603
Florianópolis;2585.267012377065;8618.18491292421;0.8080785905179427;-0.9133630449509169
São José do Piauí;37.933779059977546;41.06313549488913;-1.42240230398468;-1.3746549917813455
Antônio Almeida;25.32680077063365;48.28345631587584;-2671.708125444789;-9385.142309800376
Lagoa do Piauí;18.483348386146154;103.35583957960603;0.8972255559087359;-2.039993362503918
Murici dos Portelas;7.92758323234531;8.86528117200979;-2.346061823582958;-3.0995823963044646
Marizópolis;5.719840228079374;22.546682938921265;0.9420631078862403;0.10569689722961895
Quebrangulo;6.5927656254676785;125.83966320447398;0.9862789749453458;-3.6755433595162827
Braúna;11.099151271461416;126.6578532194443;-21.068466153934732;-3068.1462410385116
Tupaciguara;54.46447877015803;348.91281621364874;0.9741029154364038;0.16127201586418616
Goianésia do Pará;81.5676690713263;255.72150093400927;0.7845492471093627;-1.0174333321140456
Dilermando de Aguiar;0.6388387751424291;55.49534470070048;0.9917983348872411;-53.438295024505074
Guaíba;9579.740415703736;2640.037037188711;-136.97373985325294;-7.243356105150033
Santo Antônio dos Lopes;33.992462945386606;34.38917135155927;0.7265495940944751;0.7381684028305069
Jandaíra;5.6497694148120745;40.979870158664255;0.9261903182971231;-2.6818969855521284
Arandu;0.6530554819742891;93.32170851691293;0.8103576435154332;-3372.1805939951123
Alto Paraguai;2.2271739461697995;53.762427546481476;0.7809912706820321;-122.96576752426614
Cumari;57.389001247848384;135.02820640972584;0.18214520423437908;-2.5013696368408684
Riachinho;390.1115851119253;458.7055214592965;-3.3781485834731386;-4.167756084593392
Lupionópolis;141.35480357237188;112.66758733613203;-2.817099801166197;-0.397799939613215
Planalto;82.55902482235511;25.651295124782177;-1.0648293471604893;0.8056720186033435
Benjamin Constant;36.781406164047304;537.3944020567714;0.6296370559489255;-73.36267070899811
Estreito;27.409400610381145;777.830775264487;0.9032961985068237;-73.455997743106
Coremas;155.08111390412157;423.0875406023318;0.3999420085480183;-3.4066194187830634
Nossa Senhora do Livramento;40.643885370257884;30.819280587951102;0.7931742308536762;0.8898588495845424
Ibiraiaras;75.03986559543556;97.70116751100609;-1.21693792687828;-2.147971479400465
Brasilândia do Tocantins;28.018906419391094;24.99275320919852;-0.6871861697311734;-0.2673948218680744
Araças;26.38059039845396;102.77450469653347;0.5112752401553644;-6.1016634405816585
Entre Rios do Oeste;23.10794300759294;34.31011655965866;-0.08931484287337921;-1.4074318156073344
Pato Bragado;50.36202460048944;21.395915856920226;-2.8569543802359005;0.4428167625736269
Estrela do Norte;12.73404102987686;111.10949506343755;0.9347303996105609;-3.70959171642325
Barão de Grajaú;1.4359661247299726;7.82653237541667;0.6741919851837193;-8.849829972163151
Serra Dourada;18.059122377374294;342.53444373415823;0.9760287993371503;-6.226807145900146
Barão de Antonina;3.9778389097227222;82.27245293641585;0.9952106380522142;-0.9059240596098597
Guará;138.47631139633177;87.4250577927609;-0.4521244088263303;0.46989422819974036
Antônio Prado;47.30931804622438;294.07439751668136;0.744448279135683;-6.826485181671798
Alto Feliz;39.97041306054554;50.57109406630826;-2.451642980655395;-3.2478994765175324
Crissiumal;1033.5053204273229;848.5783183883864;-45.02071002248154;-28.280877932581387
Portão;132.69860812245403;186.82073922510577;0.7020378649728383;0.4868367905897987
Itiúba;29.10057157699563;632.4666367524807;0.9561852211718362;-18.601111218118234
Viçosa;547.4303216980912;2690.758649066308;0.6744872819027895;-6.061613341611533
Gavião;10.986154219455036;81.03141635520014;0.8707547196828347;-5.499111578429294
Arês;31.84090077605409;45.026362587599124;0.7580148063013686;0.4942981563909863
Paty do Alferes;25.132778655164323;261.86936535569504;0.9478139331560652;-2.745241033898233
Wanderlândia;134.7286081897122;224.53935522853615;0.4713447588054934;-0.3395737688206921
Cajazeirinhas;2.021360321214192;37.728761627098294;0.8270641137621888;-55.6345821133777
